address,mac,ssid
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:6C,CNN_3_6
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:6D,NBC_3_6
77 W 66th St New York NY,AA:BB:CC:DD:EE:6E,ABC_3_6
51 W 52nd St New York NY,AA:BB:CC:DD:EE:6F,CBS_3_6
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:70,Fox_3_6
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:71,TimeWarner_3_6
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:72,ATT_3_6
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:73,Verizon_3_6
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:74,Sprint_3_6
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:75,SprintHQ_3_6
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:76,CocaCola_3_6
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:77,Pepsi_3_6
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:78,DrPepper_3_6
1 Monster Way Corona CA,AA:BB:CC:DD:EE:79,Monster_3_6
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:7A,RedBull_3_6
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:7B,Starbucks_3_6
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:7C,Dunkin_3_6
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:7D,McDonalds_3_6
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:7E,BurgerKing_3_6
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:7F,Wendys_3_6
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:80,TacoBell_3_6
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:81,KFC_3_6
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:82,PizzaHut_3_6
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:83,Dominos_3_6
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:84,PapaJohns_3_6
1 Subway Way Milford CT,AA:BB:CC:DD:EE:85,Subway_3_6
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:86,Chipotle_3_6
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:87,Panera_3_6
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:88,ChickfilA_3_6
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:89,InNOut_3_6
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:8A,FiveGuys_3_6
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:8B,ShakeShack_3_6
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:8C,WhiteCastle_3_6
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:8D,Sonic_3_6
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:8E,Arbys_3_6
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:8F,JackBox_3_6
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:90,CarlsJr_3_6
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:91,Hardees_3_6
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:92,Popeyes_3_6
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:93,Bojangles_3_6
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:94,Zaxbys_3_6
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:95,RaisingCanes_3_6
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:96,Wingstop_3_6
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:97,BWW_3_6
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:98,Hooters_3_6
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:99,TwinPeaks_3_6
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:9A,TiltedKilt_3_6
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:9B,Applebees_3_6
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:9C,Chilis_3_6
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:9D,Fridays_3_6
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:9E,OliveGarden_3_6
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:9F,RedLobster_3_6
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:A0,Outback_3_6
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:A1,TexasRoadhouse_3_6
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:A2,LongHorn_3_6
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:A3,CrackerBarrel_3_6
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:A4,BobEvans_3_6
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:A5,Dennys_3_6
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:A6,IHOP_3_6
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:A7,WaffleHouse_3_6
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:A8,Perkins_3_6
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:A9,VillageInn_3_6
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:AA,Shoneys_3_6
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:AB,GoldenCorral_3_6
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:AC,Ryans_3_6
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:AD,Hometown_3_6
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:AE,Sizzler_3_6
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:AF,Ponderosa_3_6
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:B0,Bonanza_3_6
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:B1,Lubys_3_6
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:B2,Furrs_3_6
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:B3,Piccadilly_3_6
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:B4,KW_3_6
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:B5,Morrisons_3_6
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:B6,MCL_3_6
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:B7,Souplantation_3_6
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:B8,SweetTomatoes_3_6
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:B9,Cicis_3_6
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:BA,ChuckECheese_3_6
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:BB,DaveAndBusters_3_6
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:BC,MainEvent_3_6
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:BD,WhiteHouse_3_7
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:BE,Empire_3_7
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:BF,Apple_3_7
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:C0,Microsoft_3_7
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:C1,Facebook_3_7
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:C2,Google_3_7
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:C3,Amazon_3_7
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:C4,Tesla_3_7
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:C5,ApplePark_3_7
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C6,Oracle_3_7
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C7,Oracle2_3_7
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C8,Oracle3_3_7
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C9,Oracle4_3_7
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CA,Oracle5_3_7
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CB,Oracle6_3_7
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CC,Oracle7_3_7
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CD,Oracle8_3_7
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CE,Oracle9_3_7
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CF,Oracle10_3_7
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:D0,CNN_3_7
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:D1,NBC_3_7
77 W 66th St New York NY,AA:BB:CC:DD:EE:D2,ABC_3_7
51 W 52nd St New York NY,AA:BB:CC:DD:EE:D3,CBS_3_7
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:D4,Fox_3_7
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:D5,TimeWarner_3_7
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:D6,ATT_3_7
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:D7,Verizon_3_7
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:D8,Sprint_3_7
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:D9,SprintHQ_3_7
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:DA,CocaCola_3_7
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:DB,Pepsi_3_7
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:DC,DrPepper_3_7
1 Monster Way Corona CA,AA:BB:CC:DD:EE:DD,Monster_3_7
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:DE,RedBull_3_7
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:DF,Starbucks_3_7
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:E0,Dunkin_3_7
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:E1,McDonalds_3_7
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:E2,BurgerKing_3_7
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:E3,Wendys_3_7
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:E4,TacoBell_3_7
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:E5,KFC_3_7
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:E6,PizzaHut_3_7
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:E7,Dominos_3_7
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:E8,PapaJohns_3_7
1 Subway Way Milford CT,AA:BB:CC:DD:EE:E9,Subway_3_7
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:EA,Chipotle_3_7
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:EB,Panera_3_7
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:EC,ChickfilA_3_7
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:ED,InNOut_3_7
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:EE,FiveGuys_3_7
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:EF,ShakeShack_3_7
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:F0,WhiteCastle_3_7
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:F1,Sonic_3_7
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:F2,Arbys_3_7
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:F3,JackBox_3_7
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:F4,CarlsJr_3_7
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:F5,Hardees_3_7
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:F6,Popeyes_3_7
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:F7,Bojangles_3_7
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:F8,Zaxbys_3_7
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:F9,RaisingCanes_3_7
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:FA,Wingstop_3_7
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:FB,BWW_3_7
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:FC,Hooters_3_7
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:FD,TwinPeaks_3_7
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:FE,TiltedKilt_3_7
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:FF,Applebees_3_7
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:00,Chilis_3_7
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:01,Fridays_3_7
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:02,OliveGarden_3_7
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:03,RedLobster_3_7
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:04,Outback_3_7
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:05,TexasRoadhouse_3_7
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:06,LongHorn_3_7
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:07,CrackerBarrel_3_7
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:08,BobEvans_3_7
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:09,Dennys_3_7
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:0A,IHOP_3_7
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:0B,WaffleHouse_3_7
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:0C,Perkins_3_7
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:0D,VillageInn_3_7
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:0E,Shoneys_3_7
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:0F,GoldenCorral_3_7
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:10,Ryans_3_7
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:11,Hometown_3_7
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:12,Sizzler_3_7
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:13,Ponderosa_3_7
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:14,Bonanza_3_7
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:15,Lubys_3_7
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:16,Furrs_3_7
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:17,Piccadilly_3_7
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:18,KW_3_7
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:19,Morrisons_3_7
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:1A,MCL_3_7
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:1B,Souplantation_3_7
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:1C,SweetTomatoes_3_7
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:1D,Cicis_3_7
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:1E,ChuckECheese_3_7
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:1F,DaveAndBusters_3_7
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:20,MainEvent_3_7
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:21,WhiteHouse_3_8
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:22,Empire_3_8
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:23,Apple_3_8
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:24,Microsoft_3_8
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:25,Facebook_3_8
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:26,Google_3_8
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:27,Amazon_3_8
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:28,Tesla_3_8
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:29,ApplePark_3_8
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2A,Oracle_3_8
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2B,Oracle2_3_8
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2C,Oracle3_3_8
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2D,Oracle4_3_8
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2E,Oracle5_3_8
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2F,Oracle6_3_8
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:30,Oracle7_3_8
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:31,Oracle8_3_8
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:32,Oracle9_3_8
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:33,Oracle10_3_8
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:34,CNN_3_8
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:35,NBC_3_8
77 W 66th St New York NY,AA:BB:CC:DD:EE:36,ABC_3_8
51 W 52nd St New York NY,AA:BB:CC:DD:EE:37,CBS_3_8
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:38,Fox_3_8
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:39,TimeWarner_3_8
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:3A,ATT_3_8
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:3B,Verizon_3_8
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:3C,Sprint_3_8
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:3D,SprintHQ_3_8
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:3E,CocaCola_3_8
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:3F,Pepsi_3_8
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:40,DrPepper_3_8
1 Monster Way Corona CA,AA:BB:CC:DD:EE:41,Monster_3_8
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:42,RedBull_3_8
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:43,Starbucks_3_8
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:44,Dunkin_3_8
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:45,McDonalds_3_8
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:46,BurgerKing_3_8
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:47,Wendys_3_8
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:48,TacoBell_3_8
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:49,KFC_3_8
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:4A,PizzaHut_3_8
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:4B,Dominos_3_8
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:4C,PapaJohns_3_8
1 Subway Way Milford CT,AA:BB:CC:DD:EE:4D,Subway_3_8
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:4E,Chipotle_3_8
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:4F,Panera_3_8
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:50,ChickfilA_3_8
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:51,InNOut_3_8
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:52,FiveGuys_3_8
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:53,ShakeShack_3_8
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:54,WhiteCastle_3_8
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:55,Sonic_3_8
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:56,Arbys_3_8
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:57,JackBox_3_8
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:58,CarlsJr_3_8
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:59,Hardees_3_8
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:5A,Popeyes_3_8
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:5B,Bojangles_3_8
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:5C,Zaxbys_3_8
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:5D,RaisingCanes_3_8
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:5E,Wingstop_3_8
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:5F,BWW_3_8
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:60,Hooters_3_8
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:61,TwinPeaks_3_8
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:62,TiltedKilt_3_8
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:63,Applebees_3_8
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:64,Chilis_3_8
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:65,Fridays_3_8
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:66,OliveGarden_3_8
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:67,RedLobster_3_8
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:68,Outback_3_8
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:69,TexasRoadhouse_3_8
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:6A,LongHorn_3_8
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:6B,CrackerBarrel_3_8
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:6C,BobEvans_3_8
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:6D,Dennys_3_8
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:6E,IHOP_3_8
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:6F,WaffleHouse_3_8
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:70,Perkins_3_8
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:71,VillageInn_3_8
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:72,Shoneys_3_8
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:73,GoldenCorral_3_8
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:74,Ryans_3_8
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:75,Hometown_3_8
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:76,Sizzler_3_8
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:77,Ponderosa_3_8
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:78,Bonanza_3_8
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:79,Lubys_3_8
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:7A,Furrs_3_8
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:7B,Piccadilly_3_8
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:7C,KW_3_8
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:7D,Morrisons_3_8
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:7E,MCL_3_8
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:7F,Souplantation_3_8
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:80,SweetTomatoes_3_8
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:81,Cicis_3_8
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:82,ChuckECheese_3_8
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:83,DaveAndBusters_3_8
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:84,MainEvent_3_8
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:85,WhiteHouse_3_9
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:86,Empire_3_9
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:87,Apple_3_9
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:88,Microsoft_3_9
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:89,Facebook_3_9
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:8A,Google_3_9
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:8B,Amazon_3_9
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:8C,Tesla_3_9
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:8D,ApplePark_3_9
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8E,Oracle_3_9
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8F,Oracle2_3_9
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:90,Oracle3_3_9
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:91,Oracle4_3_9
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:92,Oracle5_3_9
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:93,Oracle6_3_9
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:94,Oracle7_3_9
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:95,Oracle8_3_9
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:96,Oracle9_3_9
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:97,Oracle10_3_9
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:98,CNN_3_9
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:99,NBC_3_9
77 W 66th St New York NY,AA:BB:CC:DD:EE:9A,ABC_3_9
51 W 52nd St New York NY,AA:BB:CC:DD:EE:9B,CBS_3_9
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:9C,Fox_3_9
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:9D,TimeWarner_3_9
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:9E,ATT_3_9
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:9F,Verizon_3_9
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:A0,Sprint_3_9
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:A1,SprintHQ_3_9
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:A2,CocaCola_3_9
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:A3,Pepsi_3_9
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:A4,DrPepper_3_9
1 Monster Way Corona CA,AA:BB:CC:DD:EE:A5,Monster_3_9
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:A6,RedBull_3_9
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:A7,Starbucks_3_9
