lat,lon,bssid,ssid,address
42.93825517059616,-83.72065382674126,66:05:E4:8F:AA:2F,myChevrolet,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93827867247789,-83.72074166803772,28:38:5C:39:14:5F,HotspotsenZ,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93828608061998,-83.72090372107222,2E:DC:AD:A2:F8:4B,myGMC,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938301788072344,-83.72066160310536,22:AD:56:36:28:0C,Hotspot280C,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93832733082706,-83.72067499729081,E2:60:F2:20:C1:98,CADILLAC9369,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93832733082706,-83.72067499729081,F8:55:CD:ED:8F:C0,HotspotR4ED,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834078472262,-83.72072651248018,310410_19467_181794265,AT&T Mobility,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834428438953,-83.72073343534744,311480_58112_135152418,Verizon Wireless,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834428438953,-83.72073343534744,E2:9F:0D:20:C1:98,CADILLAC9369,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834490634402,-83.72069513579576,6C:AA:B3:19:14:0C,ResidenceInn_GUEST,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834490634402,-83.72069513579576,AC:8B:A9:98:E1:77,L-EX,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834490634402,-83.72069513579576,B2:8B:A9:98:E1:77,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834490634402,-83.72069513579576,B6:8B:A9:98:E1:77,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93834623398023,-83.72075532150943,310410_19467_181794265,AT&T Mobility,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93835135633531,-83.7207331613316,22:AD:56:36:28:0C,Hotspot280C,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93835135633531,-83.7207331613316,311480_58112_58352387,Verizon Wireless,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938351626546826,-83.72073210124499,E2:60:F2:20:C1:98,CADILLAC9369,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938352229054914,-83.72071992909802,311480_58112_134922262,Verizon Wireless,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938352229054914,-83.72071992909802,3E:26:78:2E:E2:8E,GM Security,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93835446809583,-83.72069074159955,310410_19467_181794058,AT&T Mobility,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837638564112,-83.72070003063699,C8:78:67:72:0F:93,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837638564112,-83.72070003063699,C8:78:67:72:0F:96,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837761731965,-83.7206995057958,C8:78:67:72:0F:92,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837761731965,-83.7206995057958,C8:78:67:72:0F:95,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837884899818,-83.72069898095462,C8:78:67:72:06:D6,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837884899818,-83.72069898095462,C8:78:67:72:0B:91,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93837884899818,-83.72069898095462,C8:78:67:72:0B:92,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838008067671,-83.72069845611344,54:33:C6:C6:66:11,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838008067671,-83.72069845611344,54:33:C6:C6:66:12,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838008067671,-83.72069845611344,54:33:C6:C6:66:13,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838008067671,-83.72069845611344,54:33:C6:C6:66:14,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838008067671,-83.72069845611344,54:33:C6:C6:66:15,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838008067671,-83.72069845611344,54:33:C6:C6:66:16,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838131235523,-83.72069793127226,C8:78:67:72:06:D3,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93838131235523,-83.72069793127226,C8:78:67:72:06:D5,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938459468847185,-83.7209107106105,04:C4:61:80:8C:AD,test_wifiap,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938472867125824,-83.72065891807745,C8:78:67:72:15:11,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938472867125824,-83.72065891807745,C8:78:67:72:15:12,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938472867125824,-83.72065891807745,C8:78:67:72:15:13,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938472867125824,-83.72065891807745,C8:78:67:72:15:16,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938496269017854,-83.72064894609491,C8:78:67:72:06:D2,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93849873237491,-83.72064789641254,C8:78:67:72:08:D1,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93851351251725,-83.72064159831832,C8:78:67:72:06:D1,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93851351251725,-83.72064159831832,C8:78:67:72:06:D4,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938520902588415,-83.7206384492712,C8:78:67:72:08:D6,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93854266224241,-83.72062917707692,C8:78:67:72:08:D2,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93854471503996,-83.72062830234161,C8:78:67:72:26:D1,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93854471503996,-83.72062830234161,C8:78:67:72:26:D4,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93854471503996,-83.72062830234161,C8:78:67:72:26:D5,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93854471503996,-83.72062830234161,C8:78:67:72:26:D6,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93858289707433,-83.72061203226485,C8:78:67:72:0F:91,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93858289707433,-83.72061203226485,C8:78:67:72:0F:94,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859439274059,-83.72060713374712,7A:2F:6D:6D:4C:92,Jane's S21 Ultra,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859439274059,-83.72060713374712,AA:17:D8:12:12:C0,Operator WiFi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859439274059,-83.72060713374712,C8:78:67:72:13:11,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859439274059,-83.72060713374712,C8:78:67:72:13:12,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859439274059,-83.72060713374712,CC:28:AA:5E:6F:38,2020NOW_2GHz,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859439274059,-83.72060713374712,DC:62:79:3D:28:FB,Optoffice,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,6E:B2:27:2B:01:38,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,AA:17:C8:12:12:C0,Operator WiFi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:42:6A:91,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:42:6A:92,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:42:6A:93,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:42:6A:94,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:42:6A:95,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:42:6A:96,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:11,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:12,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:13,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:14,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:15,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:16,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:52,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:53,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:54,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:55,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:04:56,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:08:D1,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:08:D2,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:08:D3,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:08:D4,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:08:D5,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:08:D6,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:0C:93,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:0C:94,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:0F:95,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:10:11,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:10:13,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:10:14,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:14:11,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:14:12,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:14:13,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:14:15,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1A:91,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1A:92,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1A:93,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1A:94,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1A:95,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1A:96,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1D:D1,cwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1D:D2,ctab,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1D:D3,mint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1D:D4,mobileprint,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1D:D5,cvwifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,C8:78:67:72:1D:D6,Costco Member Wifi,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93859685609765,-83.72060608406476,DE:62:79:1D:28:FB,McLStaff,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938598908895194,-83.72060520932943,DC:62:79:3D:28:FD,Optoffice,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938598908895194,-83.72060520932943,DE:62:79:2D:28:FB,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938598908895194,-83.72060520932943,DE:62:79:6D:28:FB,McLStaff,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938598908895194,-83.72060520932943,DE:62:79:7D:28:FB,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938598908895194,-83.72060520932943,E0:63:DA:12:E9:3A,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.938598908895194,-83.72060520932943,FA:8F:CA:67:8D:3A,HT-A5000.l066,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93868189211046,-83.7209192126737,2E:DC:AD:A2:F8:4B,myGMC,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93868189211046,-83.7209192126737,AC:8B:A9:97:E1:77,L-EX,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93886782188866,-83.72091569708331,BA:9F:09:06:E2:4A,myGMC,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93890862518522,-83.7207745768462,311480_58112_58352387,Verizon Wireless,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93900050822015,-83.72022682750445,310260_42748_5894659,T-Mobile USA,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93900050822015,-83.72022682750445,5A:E4:03:78:B6:00,myGMC B600,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93900050822015,-83.72022682750445,B2:8B:A9:97:E1:77,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93908945683545,-83.71995333486117,310260_10943488_4338368825,T-Mobile USA,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.939170067412675,-83.72001178361694,310260_42748_5894659,T-Mobile USA,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93965435946682,-83.72003261423613,310260_42748_5894659,T-Mobile USA,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.93965435946682,-83.72003261423613,C2:C4:F9:68:9D:F0,myGMC 9CEF,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.940321144385756,-83.72006660357744,AC:8B:A9:97:E1:6F,L-EX,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.940321144385756,-83.72006660357744,B2:8B:A9:97:E1:6F,,"6200 Lafontaine Drive, Flint, Michigan 48507, United States"
42.94078395895377,-83.72008700970167,310260_42748_5894659,T-Mobile USA,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94078395895377,-83.72008700970167,AC:8B:A9:97:E1:77,L-EX,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.941801363394234,-83.72013499229986,4A:A9:52:8F:B3:DB,CHEVROLET7625,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.941801363394234,-83.72013499229986,AC:8B:A9:98:E1:6F,L-EX,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.941801363394234,-83.72013499229986,B2:8B:A9:98:E1:6F,,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.941801363394234,-83.72013499229986,B6:8B:A9:98:E1:6F,,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.941801363394234,-83.72013499229986,F8:96:FE:5E:9F:A4,myGMC9062,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,2A:07:EB:84:EC:79,Pat Wifi,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,310260_42748_5894659,T-Mobile USA,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,4A:A9:52:8F:B3:DB,CHEVROLET7625,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,5A:E4:03:78:B6:00,myGMC B600,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,AC:8B:A9:97:E1:6F,L-EX,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,AC:8B:A9:98:E1:77,L-EX,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94245030260306,-83.72016257812705,B2:8B:A9:97:E1:6F,,"Lafontaine Drive, Flint, Michigan 48507, United States"
42.94293119168656,-83.72564063089249,20:A6:CD:24:64:F0,,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94293119168656,-83.72564063089249,20:A6:CD:24:64:F1,McDonalds Free WiFi,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94293119168656,-83.72564063089249,20:A6:CD:24:64:F2,eBOS,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.942935671308696,-83.72618589802296,310260_42748_5894659,T-Mobile USA,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94294745486887,-83.72556460605263,36:C2:2F:3B:E0:1D,CHEVROLET8266,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94294745486887,-83.72556460605263,38:FD:56:C9:94:EC,,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94295030005305,-83.72630667833911,7C:8A:AE:8A:5D:89,,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.942962320053105,-83.72550648803052,68:41:2B:7F:A9:30,,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94296769446039,-83.72610165615926,34:E9:9A:34:68:D2,,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94298872798249,-83.72556153547401,74:46:69:DD:71:CC,,"6053 Hill 23 Drive, Flint, Michigan 48507, United States"
